Periodo,Grupo,Producto,Super,Precio,Rango_Precio,Mes,Trimestre
Sep25,Alimentos y bebidas,"agua de mesa sin gas matutina 2,5 lts",Red Expres,59.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,"agua de mesa sin gas matutina 2,5 lts",Red Market,61.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,"agua de mesa sin gas matutina 2,5 lts",Ta - Ta,63.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,"agua de mesa sin gas matutina 2,5 lts",Tienda Inglesa,64.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,"agua de mesa sin gas salus 2,25 lts",Devoto,78.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,"agua de mesa sin gas salus 2,25 lts",Devoto Express,78.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,"agua de mesa sin gas salus 2,25 lts",Disco,78.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,"agua de mesa sin gas salus 2,25 lts",El Clon,82.0,Estándar,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,"agua de mesa sin gas salus 2,25 lts",El Dorado,78.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,"agua de mesa sin gas salus 2,25 lts",Farmashop,84.0,Estándar,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,"agua de mesa sin gas salus 2,25 lts",Macro,77.99,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,"agua de mesa sin gas salus 2,25 lts",Micro Macro,77.99,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,"agua de mesa sin gas salus 2,25 lts",Red Expres,76.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,"agua de mesa sin gas salus 2,25 lts",Red Market,78.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,"agua de mesa sin gas salus 2,25 lts",Ta - Ta,78.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,"agua de mesa sin gas salus 2,25 lts",Tienda Inglesa,79.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,"agua de mesa sin gas vitale 2,5 lts",Devoto,64.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,"agua de mesa sin gas vitale 2,5 lts",Devoto Express,64.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,"agua de mesa sin gas vitale 2,5 lts",Disco,64.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,"agua de mesa sin gas vitale 2,5 lts",El Clon,70.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,"agua de mesa sin gas vitale 2,5 lts",El Dorado,54.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,"agua de mesa sin gas vitale 2,5 lts",Red Expres,72.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,"agua de mesa sin gas vitale 2,5 lts",Red Market,64.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,"agua de mesa sin gas vitale 2,5 lts",Ta - Ta,70.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,"agua de mesa sin gas vitale 2,5 lts",Tienda Inglesa,67.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,agua mineral sin gas(bidón) nativa 6lts,Devoto,135.0,Estándar,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,agua mineral sin gas(bidón) nativa 6lts,Devoto Express,135.0,Estándar,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,agua mineral sin gas(bidón) nativa 6lts,Disco,135.0,Estándar,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,agua mineral sin gas(bidón) nativa 6lts,El Clon,128.0,Estándar,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,agua mineral sin gas(bidón) nativa 6lts,El Dorado,124.9,Estándar,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,agua mineral sin gas(bidón) nativa 6lts,Macro,121.51,Estándar,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,agua mineral sin gas(bidón) nativa 6lts,Micro Macro,121.51,Estándar,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,agua mineral sin gas(bidón) nativa 6lts,Red Expres,134.0,Estándar,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,agua mineral sin gas(bidón) nativa 6lts,Red Market,119.0,Estándar,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,agua mineral sin gas(bidón) nativa 6lts,Ta - Ta,135.0,Estándar,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,agua mineral sin gas(bidón) nativa 6lts,Tienda Inglesa,139.0,Estándar,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,"agua mineral sin gas(bidón) salus 6,25lts",Devoto,144.0,Estándar,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,"agua mineral sin gas(bidón) salus 6,25lts",Devoto Express,144.0,Estándar,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,"agua mineral sin gas(bidón) salus 6,25lts",Disco,144.0,Estándar,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,"agua mineral sin gas(bidón) salus 6,25lts",El Dorado,140.17,Estándar,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,"agua mineral sin gas(bidón) salus 6,25lts",Farmashop,154.0,Estándar,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,"agua mineral sin gas(bidón) salus 6,25lts",Macro,128.99,Estándar,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,"agua mineral sin gas(bidón) salus 6,25lts",Micro Macro,136.5,Estándar,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,"agua mineral sin gas(bidón) salus 6,25lts",Red Expres,144.0,Estándar,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,"agua mineral sin gas(bidón) salus 6,25lts",Red Market,128.0,Estándar,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,"agua mineral sin gas(bidón) salus 6,25lts",Ta - Ta,144.0,Estándar,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,"agua mineral sin gas(bidón) salus 6,25lts",Tienda Inglesa,146.0,Estándar,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,aguja vacuna con hueso - sin marca 1 kg.,Devoto,395.0,Premium,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,aguja vacuna con hueso - sin marca 1 kg.,Devoto Express,409.0,Premium,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,aguja vacuna con hueso - sin marca 1 kg.,Disco,395.0,Premium,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,aguja vacuna con hueso - sin marca 1 kg.,Macro,407.0,Premium,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,aguja vacuna con hueso - sin marca 1 kg.,Micro Macro,407.0,Premium,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,aguja vacuna con hueso - sin marca 1 kg.,Red Expres,299.0,Premium,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,aguja vacuna con hueso - sin marca 1 kg.,Red Market,319.0,Premium,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,aguja vacuna sin hueso - sin marca 1 kg.,Devoto,289.0,Premium,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,aguja vacuna sin hueso - sin marca 1 kg.,Devoto Express,298.0,Premium,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,aguja vacuna sin hueso - sin marca 1 kg.,Disco,289.0,Premium,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,aguja vacuna sin hueso - sin marca 1 kg.,Macro,459.0,Premium,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,aguja vacuna sin hueso - sin marca 1 kg.,Micro Macro,459.0,Premium,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,aguja vacuna sin hueso - sin marca 1 kg.,Red Expres,339.0,Premium,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,aguja vacuna sin hueso - sin marca 1 kg.,Red Market,389.0,Premium,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,aguja vacuna sin hueso - sin marca 1 kg.,Ta - Ta,309.0,Premium,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,arroz blanco aruba tipo patna bolsa 1 kg.,Disco,55.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,arroz blanco aruba tipo patna bolsa 1 kg.,El Clon,45.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,arroz blanco aruba tipo patna bolsa 1 kg.,Frog,50.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,arroz blanco aruba tipo patna bolsa 1 kg.,Macro,49.13,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,arroz blanco aruba tipo patna bolsa 1 kg.,Micro Macro,49.13,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,arroz blanco aruba tipo patna bolsa 1 kg.,Red Expres,44.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,arroz blanco aruba tipo patna bolsa 1 kg.,Red Market,48.95,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,arroz blanco aruba tipo patna bolsa 1 kg.,Ta - Ta,52.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,arroz blanco aruba tipo patna bolsa 1 kg.,Tienda Inglesa,58.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,arroz blanco blue patna bolsa 1 kg.,Devoto,69.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,arroz blanco blue patna bolsa 1 kg.,Devoto Express,71.5,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,arroz blanco blue patna bolsa 1 kg.,Disco,69.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,arroz blanco blue patna bolsa 1 kg.,El Dorado,77.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,arroz blanco blue patna bolsa 1 kg.,Kinko,79.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,arroz blanco blue patna bolsa 1 kg.,Red Expres,69.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,arroz blanco blue patna bolsa 1 kg.,Ta - Ta,78.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,arroz blanco blue patna bolsa 1 kg.,Tienda Inglesa,80.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,arroz blanco green chef bolsa 1 kg.,Devoto,64.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,arroz blanco green chef bolsa 1 kg.,Devoto Express,69.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,arroz blanco green chef bolsa 1 kg.,Disco,64.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,arroz blanco green chef bolsa 1 kg.,El Dorado,69.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,arroz blanco green chef bolsa 1 kg.,Kinko,79.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,arroz blanco green chef bolsa 1 kg.,Red Expres,69.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,arroz blanco green chef bolsa 1 kg.,Ta - Ta,75.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,arroz blanco green chef bolsa 1 kg.,Tienda Inglesa,70.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,arroz blanco pony bolsa 1 kg.,Red Expres,39.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,arroz blanco pony bolsa 1 kg.,Red Market,42.5,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,arroz blanco saman blanco bolsa 1 kg.,Devoto,84.0,Estándar,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,arroz blanco saman blanco bolsa 1 kg.,Devoto Express,87.0,Estándar,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,arroz blanco saman blanco bolsa 1 kg.,Disco,84.0,Estándar,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,arroz blanco saman blanco bolsa 1 kg.,El Clon,69.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,arroz blanco saman blanco bolsa 1 kg.,El Dorado,83.0,Estándar,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,arroz blanco saman blanco bolsa 1 kg.,Frog,84.0,Estándar,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,arroz blanco saman blanco bolsa 1 kg.,Kinko,86.0,Estándar,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,arroz blanco saman blanco bolsa 1 kg.,Macro,79.22,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,arroz blanco saman blanco bolsa 1 kg.,Micro Macro,74.47,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,arroz blanco saman blanco bolsa 1 kg.,Red Expres,72.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,arroz blanco saman blanco bolsa 1 kg.,Red Market,59.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,arroz blanco saman blanco bolsa 1 kg.,Ta - Ta,74.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,arroz blanco saman blanco bolsa 1 kg.,Tienda Inglesa,72.6,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,arroz blanco vidarroz bolsa 1 kg.,Devoto,40.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,arroz blanco vidarroz bolsa 1 kg.,Devoto Express,56.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,arroz blanco vidarroz bolsa 1 kg.,Disco,40.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,arroz blanco vidarroz bolsa 1 kg.,El Dorado,44.9,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,arroz blanco vidarroz bolsa 1 kg.,Ta - Ta,54.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,arvejas en conserva cololó lata 380 grs.,Devoto,49.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,arvejas en conserva cololó lata 380 grs.,Devoto Express,51.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,arvejas en conserva cololó lata 380 grs.,Disco,49.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,arvejas en conserva cololó lata 380 grs.,El Dorado,39.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,arvejas en conserva cololó lata 380 grs.,Macro,48.36,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,arvejas en conserva cololó lata 380 grs.,Micro Macro,52.23,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,arvejas en conserva cololó lata 380 grs.,Red Expres,46.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,arvejas en conserva cololó lata 380 grs.,Red Market,29.5,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,arvejas en conserva cololó lata 380 grs.,Ta - Ta,46.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,arvejas en conserva nidemar lata 300 grs.,El Dorado,24.9,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,arvejas en conserva nidemar lata 300 grs.,Macro,28.69,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,arvejas en conserva nidemar lata 300 grs.,Micro Macro,30.99,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,arvejas en conserva nidemar lata 300 grs.,Red Expres,32.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,arvejas en conserva nidemar lata 300 grs.,Ta - Ta,47.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,azúcar blanco azucarlito paquete 1 kg.,Devoto,50.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,azúcar blanco azucarlito paquete 1 kg.,Devoto Express,50.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,azúcar blanco azucarlito paquete 1 kg.,Disco,50.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,azúcar blanco azucarlito paquete 1 kg.,El Clon,49.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,azúcar blanco azucarlito paquete 1 kg.,El Dorado,49.9,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,azúcar blanco azucarlito paquete 1 kg.,Macro,50.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,azúcar blanco azucarlito paquete 1 kg.,Micro Macro,50.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,azúcar blanco azucarlito paquete 1 kg.,Red Expres,50.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,azúcar blanco azucarlito paquete 1 kg.,Red Market,55.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,azúcar blanco azucarlito paquete 1 kg.,Ta - Ta,50.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,azúcar blanco azucarlito paquete 1 kg.,Tienda Inglesa,50.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,azúcar blanco bella unión paquete 1 kg.,Devoto,50.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,azúcar blanco bella unión paquete 1 kg.,Devoto Express,52.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,azúcar blanco bella unión paquete 1 kg.,Disco,50.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,azúcar blanco bella unión paquete 1 kg.,El Dorado,53.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,azúcar blanco bella unión paquete 1 kg.,Macro,50.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,azúcar blanco bella unión paquete 1 kg.,Micro Macro,50.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,azúcar blanco bella unión paquete 1 kg.,Red Expres,50.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,azúcar blanco bella unión paquete 1 kg.,Red Market,55.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,azúcar blanco bella unión paquete 1 kg.,Ta - Ta,50.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,azúcar blanco bella unión paquete 1 kg.,Tienda Inglesa,50.0,Económico,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,café envasado (no instantáneo) chaná paquete 250 grs.,Devoto,295.0,Premium,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,café envasado (no instantáneo) chaná paquete 250 grs.,Devoto Express,295.0,Premium,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,café envasado (no instantáneo) chaná paquete 250 grs.,Disco,295.0,Premium,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,café envasado (no instantáneo) chaná paquete 250 grs.,El Clon,329.0,Premium,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,café envasado (no instantáneo) chaná paquete 250 grs.,El Dorado,391.84,Premium,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,café envasado (no instantáneo) chaná paquete 250 grs.,Farmashop,431.0,Premium,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,café envasado (no instantáneo) chaná paquete 250 grs.,Kinko,419.0,Premium,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,café envasado (no instantáneo) chaná paquete 250 grs.,Macro,260.0,Premium,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,café envasado (no instantáneo) chaná paquete 250 grs.,Micro Macro,280.8,Premium,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,café envasado (no instantáneo) chaná paquete 250 grs.,Red Expres,369.0,Premium,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,café envasado (no instantáneo) chaná paquete 250 grs.,Red Market,362.0,Premium,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,café envasado (no instantáneo) chaná paquete 250 grs.,Ta - Ta,389.0,Premium,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,café envasado (no instantáneo) chaná paquete 250 grs.,Tienda Inglesa,392.0,Premium,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,café envasado (no instantáneo) saint paquete 250 grs.,Red Expres,199.0,Premium,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,café envasado (no instantáneo) saint paquete 250 grs.,Red Market,200.0,Premium,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,café envasado (no instantáneo) águila paquete 250 grs.,Devoto,261.0,Premium,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,café envasado (no instantáneo) águila paquete 250 grs.,Devoto Express,261.0,Premium,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,café envasado (no instantáneo) águila paquete 250 grs.,Disco,261.0,Premium,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,café envasado (no instantáneo) águila paquete 250 grs.,El Clon,305.0,Premium,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,café envasado (no instantáneo) águila paquete 250 grs.,El Dorado,296.0,Premium,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,café envasado (no instantáneo) águila paquete 250 grs.,Frog,324.0,Premium,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,café envasado (no instantáneo) águila paquete 250 grs.,Macro,288.61,Premium,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,café envasado (no instantáneo) águila paquete 250 grs.,Micro Macro,311.7,Premium,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,café envasado (no instantáneo) águila paquete 250 grs.,Red Expres,325.0,Premium,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,café envasado (no instantáneo) águila paquete 250 grs.,Red Market,308.5,Premium,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,café envasado (no instantáneo) águila paquete 250 grs.,Ta - Ta,309.0,Premium,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,café envasado (no instantáneo) águila paquete 250 grs.,Tienda Inglesa,337.0,Premium,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,carne picada vacuna con hasta 20% de grasa 1 kg.,Devoto,325.0,Premium,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,carne picada vacuna con hasta 20% de grasa 1 kg.,Devoto Express,335.0,Premium,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,carne picada vacuna con hasta 20% de grasa 1 kg.,Disco,325.0,Premium,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,carne picada vacuna con hasta 20% de grasa 1 kg.,Macro,389.0,Premium,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,carne picada vacuna con hasta 20% de grasa 1 kg.,Micro Macro,389.0,Premium,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,carne picada vacuna con hasta 20% de grasa 1 kg.,Red Expres,309.0,Premium,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,carne picada vacuna con hasta 20% de grasa 1 kg.,Red Market,290.0,Premium,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,carne picada vacuna con hasta 20% de grasa 1 kg.,Ta - Ta,299.0,Premium,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,carne picada vacuna con hasta 20% de grasa 1 kg.,Tienda Inglesa,299.0,Premium,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,carne picada vacuna con hasta 5% de grasa 1 kg.,Devoto,439.0,Premium,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,carne picada vacuna con hasta 5% de grasa 1 kg.,Devoto Express,459.0,Premium,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,carne picada vacuna con hasta 5% de grasa 1 kg.,Disco,439.0,Premium,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,carne picada vacuna con hasta 5% de grasa 1 kg.,Macro,489.0,Premium,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,carne picada vacuna con hasta 5% de grasa 1 kg.,Micro Macro,459.02,Premium,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,carne picada vacuna con hasta 5% de grasa 1 kg.,Red Expres,399.0,Premium,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,carne picada vacuna con hasta 5% de grasa 1 kg.,Red Market,429.0,Premium,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,carne picada vacuna con hasta 5% de grasa 1 kg.,Ta - Ta,359.0,Premium,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,carne picada vacuna con hasta 5% de grasa 1 kg.,Tienda Inglesa,355.0,Premium,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,cerveza patricia botella 960 ml.,Devoto,180.0,Premium,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,cerveza patricia botella 960 ml.,Devoto Express,185.0,Premium,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,cerveza patricia botella 960 ml.,Disco,180.0,Premium,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,cerveza patricia botella 960 ml.,El Clon,175.0,Premium,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,cerveza patricia botella 960 ml.,El Dorado,179.0,Premium,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,cerveza patricia botella 960 ml.,Frog,180.0,Premium,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,cerveza patricia botella 960 ml.,Macro,180.0,Premium,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,cerveza patricia botella 960 ml.,Micro Macro,180.0,Premium,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,cerveza patricia botella 960 ml.,Red Expres,165.0,Premium,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,cerveza patricia botella 960 ml.,Red Market,180.0,Premium,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,cerveza patricia botella 960 ml.,Ta - Ta,179.0,Premium,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,cerveza patricia botella 960 ml.,Tienda Inglesa,182.0,Premium,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,cerveza pilsen botella 960 ml.,Devoto,125.0,Estándar,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,cerveza pilsen botella 960 ml.,Devoto Express,125.0,Estándar,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,cerveza pilsen botella 960 ml.,Disco,125.0,Estándar,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,cerveza pilsen botella 960 ml.,El Clon,152.0,Estándar,9,Q3 (Jul-Sep)
Sep25,Alimentos y bebidas,cerveza pilsen botella 960 ml.,El Dorado,125.0,Estándar,9,Q3 (Jul-Sep)
